% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.870000000000e+00) | measured fitness | best measured fitness | x1 | x2...
9 0 +1.022991669e+01 +1.022991669e+01 +2.660099167e+02 +2.660099167e+02
11 0 +9.935314853e+00 +9.935314853e+00 +2.657153149e+02 +2.657153149e+02
13 0 +9.735384920e+00 +9.735384920e+00 +2.655153849e+02 +2.655153849e+02
34 0 +8.426921596e+00 +8.426921596e+00 +2.642069216e+02 +2.642069216e+02
54 0 +7.185804829e+00 +7.185804829e+00 +2.629658048e+02 +2.629658048e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.129279584e+01 +1.129279584e+01 +1.011292796e+03 +1.011292796e+03
2 0 +9.293499329e+00 +9.293499329e+00 +1.009293499e+03 +1.009293499e+03
47 0 +8.781720597e+00 +8.781720597e+00 +1.008781721e+03 +1.008781721e+03
52 0 +8.518557303e+00 +8.518557303e+00 +1.008518557e+03 +1.008518557e+03
73 0 +4.794064889e+00 +4.794064889e+00 +1.004794065e+03 +1.004794065e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.869500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.323193173e+01 +1.323193173e+01 -1.737180683e+02 -1.737180683e+02
2 0 +1.224163999e+01 +1.224163999e+01 -1.747083600e+02 -1.747083600e+02
8 0 +1.076184636e+01 +1.076184636e+01 -1.761881536e+02 -1.761881536e+02
13 0 +9.724736551e+00 +9.724736551e+00 -1.772252634e+02 -1.772252634e+02
21 0 +9.318664867e+00 +9.318664867e+00 -1.776313351e+02 -1.776313351e+02
25 0 +7.935688309e+00 +7.935688309e+00 -1.790143117e+02 -1.790143117e+02
57 0 +5.774617494e+00 +5.774617494e+00 -1.811753825e+02 -1.811753825e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.859500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.543510543e+01 +2.543510543e+01 +6.113851054e+02 +6.113851054e+02
2 0 +9.217021928e+00 +9.217021928e+00 +5.951670219e+02 +5.951670219e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.871600000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.044301541e+01 +2.044301541e+01 +3.076030154e+02 +3.076030154e+02
2 0 +2.038906267e+01 +2.038906267e+01 +3.075490627e+02 +3.075490627e+02
3 0 +1.499385303e+01 +1.499385303e+01 +3.021538530e+02 +3.021538530e+02
6 0 +1.268315191e+01 +1.268315191e+01 +2.998431519e+02 +2.998431519e+02
7 0 +1.255958442e+01 +1.255958442e+01 +2.997195844e+02 +2.997195844e+02
22 0 +1.146881859e+01 +1.146881859e+01 +2.986288186e+02 +2.986288186e+02
23 0 +1.082604791e+01 +1.082604791e+01 +2.979860479e+02 +2.979860479e+02
28 0 +1.047798917e+01 +1.047798917e+01 +2.976379892e+02 +2.976379892e+02
38 0 +9.817648033e+00 +9.817648033e+00 +2.969776480e+02 +2.969776480e+02
42 0 +9.139426532e+00 +9.139426532e+00 +2.962994265e+02 +2.962994265e+02
61 0 +7.579134973e+00 +7.579134973e+00 +2.947391350e+02 +2.947391350e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.943800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.890550780e+00 +9.890550780e+00 -3.844894492e+02 -3.844894492e+02
10 0 +9.417578967e+00 +9.417578967e+00 -3.849624210e+02 -3.849624210e+02
17 0 +5.165853639e+00 +5.165853639e+00 -3.892141464e+02 -3.892141464e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.443000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.716634376e+01 +1.716634376e+01 +7.159634376e+01 +7.159634376e+01
2 0 +1.353799891e+01 +1.353799891e+01 +6.796799891e+01 +6.796799891e+01
5 0 +1.205681885e+01 +1.205681885e+01 +6.648681885e+01 +6.648681885e+01
6 0 +1.112774179e+01 +1.112774179e+01 +6.555774179e+01 +6.555774179e+01
8 0 +1.081013519e+01 +1.081013519e+01 +6.524013519e+01 +6.524013519e+01
11 0 +9.902438450e+00 +9.902438450e+00 +6.433243845e+01 +6.433243845e+01
17 0 +7.318303585e+00 +7.318303585e+00 +6.174830359e+01 +6.174830359e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.396900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.563142434e+01 +1.563142434e+01 +1.553214243e+02 +1.553214243e+02
2 0 +7.506623718e+00 +7.506623718e+00 +1.471966237e+02 +1.471966237e+02
51 0 +7.340708583e+00 +7.340708583e+00 +1.470307086e+02 +1.470307086e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.794000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.893547397e+00 +9.893547397e+00 -4.804645260e+01 -4.804645260e+01
3 0 +8.955083317e+00 +8.955083317e+00 -4.898491668e+01 -4.898491668e+01
36 0 +8.665453827e+00 +8.665453827e+00 -4.927454617e+01 -4.927454617e+01
42 0 +7.377683889e+00 +7.377683889e+00 -5.056231611e+01 -5.056231611e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.253900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.014755781e+01 +1.014755781e+01 +1.355375578e+02 +1.355375578e+02
36 0 +8.630077644e+00 +8.630077644e+00 +1.340200776e+02 +1.340200776e+02
66 0 +4.712523542e+00 +4.712523542e+00 +1.301025235e+02 +1.301025235e+02
